fid,row_index,col_index,経度,緯度,park_name
54,28,10,139.36224800317,35.6047439933463,小山内裏公園
55,29,10,139.362249059807,35.604563722795,小山内裏公園
56,30,10,139.362250116433,35.6043834522383,小山内裏公園
57,31,10,139.362251173051,35.6042031816762,小山内裏公園
58,32,10,139.362252229659,35.6040229111086,小山内裏公園
59,33,10,139.362253286257,35.6038426405356,小山内裏公園
60,34,10,139.362254342846,35.6036623699572,小山内裏公園
61,20,11,139.362460290944,35.6061870203364,小山内裏公園
62,21,11,139.36246134716,35.6060067498229,小山内裏公園
63,22,11,139.362462403367,35.6058264793039,小山内裏公園
64,23,11,139.362463459564,35.6056462087795,小山内裏公園
65,24,11,139.362464515752,35.6054659382497,小山内裏公園
